"user_id","text","hashtags","location","followers_count"
"x44694288","New teaching job! #thailand #homeroom #travel #abroad #physed #physica #education #sports #coach #teaching #jobs #hiring #international #christian #school #kindergarten #primary https://t.co/IQT1KOfLVa https://t.co/0vkEV4Ie1A","thailand homeroom travel abroad physed physica education sports coach teaching jobs hiring international christian school kindergarten primary","Online",3719
"x442718568","Thailand should sort their heads out and scrap this covid travel nonsense, come on, it’s boring now…",,"Mars",161
"x232083670","Many cannot book flights home due to cancellations or because their credit cards are no longer honored. https://t.co/Bty3PftIVH via @TravelWeeklyUS",,"Denver, CO",84
"x27032338","SHOPPING IN #THAILAND: Living Life On The Edge: #Shopping On An Active Train Track: https://t.co/7lc4cAXd5k @ThailandInsider #travel #TTOT #Bangkok https://t.co/Aw4vA3o6Mz","THAILAND Shopping travel TTOT Bangkok","Las Vegas, NV",4493
"x89938984","@OMPRAKA72742868 Why don't they supply girls to Gangu and doggy Adityanath? Doggy Adityanath has to travel all the way to Thailand for that. At least bhakts can supply their mother, sisters, their wife. https://t.co/zggEsIXk1x",,"United Kingdom",48
"x27890456","It's getting better...
Visitors vaccinated for COVID-19 will no longer need a test before traveling to Thailand starting April 1, health officials said Friday
https://t.co/iNznOcK743 @TBEXevents",,"Tampa, FL and Guanajuato, MEX",17086
"x965496968033181696","I want to travel soon in thailand.<U+0001F1F9><U+0001F1ED><U+0001F64F>",,"Manila City, National Capital ",88
"x2749525417","should I mint this?   #nft   July 27, 2020: #People #pray and walk at the top of #bangkok 's #phukhaothong #goldenmountain #city #skyline #thailand #day #asia #travel #documentaryphotography #photojournalism #religion #tradition #buddhism #culture #sky
https://t.co/skMPgjNtQD","nft People pray bangkok phukhaothong goldenmountain city skyline thailand day asia travel documentaryphotography photojournalism religion tradition buddhism culture sky","Bangkok, Thailand",55
"x1236127300669882368","Will Thailand Lose its Foreigners? https://t.co/LqePcivZy2 via @YouTube #Thailand #travel #Ukraine","Thailand travel Ukraine","",0
"x1315601498","@BubbaSeesIt I’ve done a little humanitarian travel in Uganda and northern Thailand. I have a dream to do more adventure. Antarctica and a halibut fishing expedition to Alaska.",,"Salt Lake City, UT",3264
"x3148642191","A First Time Visitor's Guide to the Best Temples of Thailand https://t.co/9JYuHkabtB #travel #thailand https://t.co/Sr2C0LdA4y","travel thailand","",29983
"x780696961544400897","TheFlightDeal: #Airfare Deal: [Singapore Air] Seattle - Bangkok, Thailand. $696 roundtrip. Details: https://t.co/KDvkK8Fy9n #travel","Airfare travel","",444
"x3303250890","@AntenoreFabio Gm Fabio! I’m JIGGO from Bangkok, Thailand <U+0001F1F9><U+0001F1ED> 

<U+25AA><U+FE0F>Since 20 years into photography 
<U+25AA><U+FE0F>10 years travel and landscape photographer
<U+25AA><U+FE0F>1 month in NFT
I think people in the NFT community are amazing! <U+2764><U+FE0F> I’ve learned a lot from them. Thank you <U+0001F60A> https://t.co/ZaWMECArNu",,"Bangkok, Thailand",434
"x352093320","#Airfare Deal: [Singapore Air] Seattle - Bangkok, Thailand. $696 roundtrip. Details: https://t.co/gxK0RNzSha #travel","Airfare travel","New York, NY",221556
"x1467151878953713664","<U+0001F1F9><U+0001F1ED>All systems end at <U+0001D543><U+0001D538><U+0001D543><U+0001D538><U+0001D544><U+0001D546><U+0001D7E1><U+0001D7E1><U+0001D7E1><U+0001F1F9><U+0001F1ED>
 Ain's drinking, brewing, raising and raising a fan. Party, get on a boat, bikini, have dinner, 
travel with friends.                                <U+0001F4A2> Call 096-6728219
 LINE <U+2705> @lalamo999 
<U+0001F64F>Thank you #lalamo999 Thailand<U+0001F64F>","lalamo999","",20
"x158961162","How to Travel to #Thailand in 2021 | ...
 
https://t.co/LHSpyGMUwm
 
#ASQHotel #AsqHotelInBangkok #AsqHotelsThailand #Bangkok https://t.co/EgBNGRXavA","Thailand ASQHotel AsqHotelInBangkok AsqHotelsThailand Bangkok","",1152
"x158961162","#Travel confidently ...
 
https://t.co/OcCIGhEaKT
 
#Aftercovidthailandbangkok #endlichwieDERurlaub #govacation #govacationthailand https://t.co/lx01TYCY0n","Travel Aftercovidthailandbangkok endlichwieDERurlaub govacation govacationthailand","",1152
"x1284694837816635392","It’s great to see Lisa finally being able to travel back to Thailand to be with her family &amp; friends from home<U+0001F64F><U+0001F90D> This must mean so much to her!",,"",23
"x187543159","Back on the road and Spring is here! Spring is celebrated globally. India, #Holi. Central Asia, #Nowruz. Australia, #Floriade. Thailand, the #songkranfestival. Spring is the energy of new! Start that dream, embrace new love, travel to new places, and expect new opportunities! https://t.co/s5hQc3ufc3","Holi Nowruz Floriade songkranfestival","A little bit of everywhere....",13829
"x3660468556","@LISANATIONS_ Safe travel and enjoy Thailand Lisa

WELCOME HOME LILI",,"<U+0001F5A4><U+0001F497>",247
"x1322940866592268288","Are you happy to see Lisa travel back to Thailand? We are <U+0001F495>

WELCOME HOME LILI",,"Home No. 0327 <U+0E1A><U+0E49><U+0E32><U+0E19><U+0E40><U+0E25><U+0E02><U+0E17><U+0E35><U+0E48> 0327",74262
"x2852514207","Thailand Further Relaxes Travel Restrictions https://t.co/Mu5NJ64N4D",,"London",7073
"x1504009933536305152","Songkran festival - Thailand <U+0001F1F9><U+0001F1ED> 

A three day festival to celebrate the Thai new year, this time was traditionally about cleaning out and starting the new year afresh.
These days, barrels of water line the streets and everyone is armed with water guns!
https://t.co/7qDWce4bmF https://t.co/pGjDA4WPBt",,"",0
"x1175777504071696388","Koh Samui is an island that is renowned for its dazzling palm tree-edged seashores and completely clear waters.
#travel #AlCabana #Alcabanacare #motivation #innovation #aviation #visa #dubai #thailand #travelgram #explore #world #uae #travelling #tour  https://t.co/8ecm7rXt1r","travel AlCabana Alcabanacare motivation innovation aviation visa dubai thailand travelgram explore world uae travelling tour","Dubai",21
"x1054307919330607104","Erawan waterfalls located in Thailand is well known for its exotic beauty. It is a lovely 7 tiered waterfall with emerald green ponds embracing the gorgeous park.  

Learn More
https://t.co/7HCLLT1qwF

#Erawanfalls #Thailand #Thailandtravel #Islandexplore #holidays2022 https://t.co/uChIwybnNL","Erawanfalls Thailand Thailandtravel Islandexplore holidays2022","Pathum Wan, Bangkok",19
"x1436385937739579394","The currency in Thailand is really that strong, human life is like a grain of sand. No one will ever travel to Thailand again , will be killed at any moment #justiceforMofromVietNam <U+0001F1FB><U+0001F1F3>#<U+0E41><U+0E15><U+0E07><U+0E42><U+0E21> #<U+0E41><U+0E2A><U+0E27><U+0E07><U+0E2B><U+0E32><U+0E04><U+0E27><U+0E32><U+0E21><U+0E22><U+0E38><U+0E15><U+0E34><U+0E18><U+0E23><U+0E23><U+0E21><U+0E43><U+0E2B><U+0E49><U+0E16><U+0E31><U+0E07><U+0E42><U+0E21><U+0E48>
#<U+0E44><U+0E21><U+0E48><U+0E1E><U+0E1A><U+0E06><U+0E32><U+0E15><U+0E01><U+0E23> <U+0E40><U+0E23><U+0E32><U+0E08><U+0E30><U+0E44><U+0E21><U+0E48><U+0E21><U+0E32><U+0E1B><U+0E23><U+0E30><U+0E40><U+0E17><U+0E28><U+0E02><U+0E2D><U+0E07><U+0E04><U+0E38><U+0E13><U+0E2D><U+0E35><U+0E01>! https://t.co/BtnzcZRbUH","justiceforMofromVietNam <U+0E41><U+0E15><U+0E07><U+0E42><U+0E21> <U+0E41><U+0E2A><U+0E27><U+0E07><U+0E2B><U+0E32><U+0E04><U+0E27><U+0E32><U+0E21><U+0E22><U+0E38><U+0E15><U+0E34><U+0E18><U+0E23><U+0E23><U+0E21><U+0E43><U+0E2B><U+0E49><U+0E16><U+0E31><U+0E07><U+0E42><U+0E21><U+0E48> <U+0E44><U+0E21><U+0E48><U+0E1E><U+0E1A><U+0E06><U+0E32><U+0E15><U+0E01><U+0E23>","Vi<U+1EC7>t Nam",5
"x1457253188571041794","Quite the collection you have there

13.7938664 , 100.4939706

#Bangkok #Thailand #<U+0E01><U+0E23><U+0E38><U+0E07><U+0E40><U+0E17><U+0E1E><U+0E2F> #<U+0E1B><U+0E23><U+0E30><U+0E40><U+0E17><U+0E28><U+0E44><U+0E17><U+0E22> #travel #holiday #lostinbangkok #tit #thisisthailand https://t.co/GsDF5avIXk","Bangkok Thailand <U+0E01><U+0E23><U+0E38><U+0E07><U+0E40><U+0E17><U+0E1E><U+0E2F> <U+0E1B><U+0E23><U+0E30><U+0E40><U+0E17><U+0E28><U+0E44><U+0E17><U+0E22> travel holiday lostinbangkok tit thisisthailand","Bangkok",65
"x1457253188571041794","why is this company building this on the road, and how did it get an address?

13.7932025 , 100.4757988

#Bangkok #Thailand #<U+0E01><U+0E23><U+0E38><U+0E07><U+0E40><U+0E17><U+0E1E><U+0E2F> #<U+0E1B><U+0E23><U+0E30><U+0E40><U+0E17><U+0E28><U+0E44><U+0E17><U+0E22> #travel #holiday #lostinbangkok #tit #thisisthailand #Toyota https://t.co/yodatnXcPs","Bangkok Thailand <U+0E01><U+0E23><U+0E38><U+0E07><U+0E40><U+0E17><U+0E1E><U+0E2F> <U+0E1B><U+0E23><U+0E30><U+0E40><U+0E17><U+0E28><U+0E44><U+0E17><U+0E22> travel holiday lostinbangkok tit thisisthailand Toyota","Bangkok",65
"x1173229381864443907","Apparently due to @xeleqedits’s personal problem, he can’t come to Thailand 
Any1 that’s close to me wanna replace Enzo and boot camp and travel with me for a week instead?
I’ll provide all expenses and help persuade your parents &lt;3 
Feel free to hit me in dms (16+)",,"Berlin",794
"x1498263604000292870","Travel to Thailand is about to get easier for vaccinated tourists
BANGKOK — Visitors vaccinated for COVID-19 will no longer need a test before traveling to Thailand starting April 1, health officials said Friday.
https://t.co/N7csfVaThf https://t.co/5Byf7Pca8s",,"",3
"x1498263604000292870","Thailand to scrap pre-travel Covid-19 test to boost tourism
https://t.co/ZKvrWWO2yE

From April 1, the requirement to take a negative test within 72 hours of travel will be scrapped, and instead visitors will be tested on arrival in Thailand https://t.co/Mq0RuAYIgb",,"",3
"x1438780271478788099","CICADA NIGHT MARKET HUA HIN
- A night market with a difference.
Live entertainment, art gallery, up market wares and variety of food stalls.

Wandering the market was a lovely way to spend a Saturday night.

#thailand #huahin #travel #travelthailand #travelblogger #livewhywait https://t.co/DgM3Ui0GQg","thailand huahin travel travelthailand travelblogger livewhywait","",66
"x1438780271478788099","HUA HIN TRAIN STATION
Built in 1926 it is considered to be the most beautiful railway station in Thailand. And it's definitely worth a visit when in Hua Hin
#Thailand #travel #thailandtravel #travelblogger #huahin https://t.co/OLfDyNqnCs","Thailand travel thailandtravel travelblogger huahin","",66
"x1348881120503488512","“International travel to Thailand is easy now” YEAH RIGHT!! You only need to jump through 20 hoops and poison yourself. #CovidIsNotOver #COVID19 https://t.co/RnhTRvgxNk","CovidIsNotOver COVID19","",27
"x1112018593883947008","At Angkor Wat temple today #cycling #travel #travelandleisure #camping #local #supportlocalbusiness #temple #cambodia #thailand #vietnam #burma #siemreap #biketour #classictour #angkorwat #phnompenh #traveling #travellers #travelbug #travelholic #travelgram #sunrise https://t.co/P8pDF9E9pM","cycling travel travelandleisure camping local supportlocalbusiness temple cambodia thailand vietnam burma siemreap biketour classictour angkorwat phnompenh traveling travellers travelbug travelholic travelgram sunrise","Cambodia",393
"x17633940","Thailand to lift pre-arrival Covid-19 testing requirement starting April 1, 2022; fully vaccinated travellers arriving by air from any country will be able to enter the country with no quarantine requirements #travel https://t.co/nYcb1hfzcY","travel","London, England, UK",1859
"x172302312","Yesterday marked the start of Complementary Therapy Week, which refers to therapies that are not part of standard medical care but are still important and effective! <U+0001F9D8><U+0001F54A><U+FE0F>

To learn more about Chiva Som and other forms of complementary therapy, click here: https://t.co/IIGG9xUkSB https://t.co/czl6mRGBPM",,"UK",3902
"x69950044","I wanna travel to Thailand so bad",,"At peace <U+0001F9D8><U+0001F3FE><U+200D><U+2640><U+FE0F>",795
"x1397258881840009218","Would like to travel as soon as I'm able, maybe somewhere close by like Indonesia or Thailand",,"Malaysia",27
"x1171634396","From 1st April, tourists visiting #Thailand who are fully vaccinated will not need to test for #Covid19 before entering. 

https://t.co/QM0NAEciDv #travelnews #tourismnews https://t.co/SalnhfOs5d","Thailand Covid19 travelnews tourismnews","Paris, France",832
"x3434202989","@3landersNFT 
This is my last trip to Royang, Thailand.
I wish everyone can travel soon! We are the dreamers~
#WheresMy3Lander #3L4L https://t.co/q4R9pvLwm2","WheresMy3Lander 3L4L","Taiwan",411
"x1404737120552488960","Romance is in the air! A romantic weekend getaway as a couple is the perfect way to travel, regardless of whether you’re celebrating an anniversary, honeymoon, or want a place to escape. Here is our Top 5 Romantic destinations - Bali, Maldives, Thailand, Paris, Greece https://t.co/mSaZOJw2XV",,"",57
"x371902119","#Phuket - Largest Popular Island In #Thailand #Travel #FrizeMedia - https://t.co/lUCiMvOUs4 @Charlesfrize #traveling #travelindustry #vacation #marketingagency #worldtravel #tourisme #OnlineAdvertising #travelandtourism #travelbloggers #travellers","Phuket Thailand Travel FrizeMedia traveling travelindustry vacation marketingagency worldtravel tourisme OnlineAdvertising travelandtourism travelbloggers travellers","Manchester,England",16113
"x50513129","Thailand's travel restrictions ease as Cambodia drops testing: https://t.co/zkYwIp3Swc

#Travelrestrictions #Thailand #Cambodia #Internationaltravelrestrictions https://t.co/pyw7zgHeF3","Travelrestrictions Thailand Cambodia Internationaltravelrestrictions","Sydney, Australia",11771
"x929997540807733248","Time flies more than we expected but the memories that we keep in a beautiful album stays unchanged.Thailand Travel Diary <U+0001F4D4> 2004. https://t.co/zfPUfQGXlI",,"",207
"x1461580555581988869","THAILAND
#nature, #photography, #naturephotography, #love, #travel, #beautiful, #picoftheday, #photo,#art,#instagram, #naturelovers,#landscape,#sunset,#summer,#life,#twitter,#wildlife,#beauty,#sky, #photographer,#style,#mountains,#adventure,#cute,#model,#explore,#outdoors. https://t.co/y9i5us4uFD","nature photography naturephotography love travel beautiful picoftheday photo art instagram naturelovers landscape sunset summer life twitter wildlife beauty sky photographer style mountains adventure cute model explore outdoors","Thailand",697
"x236445268","i need to travel thailand pronto",,"sheffield",2096
"x42185770","Each year in November all of the mahouts in Thailand travel together with their elephant to the city of Surin in the province of the same name for the annual Elephant R  #Elephant #Mahout #Surin #Thailand #ElephantRoundup https://t.co/kb8uGQ1jD2","Elephant Mahout Surin Thailand ElephantRoundup","Cambodia",7598
"x15295503","Planning travel and this thing came up that if you apply and get an Amex you get 150,000 points - which, used wisely took me to Thailand biz class. 

Apply for an American Express Card with this link. We can both get rewarded if you're approved!
https://t.co/iYA1vXHODV

#travel","travel","Los Angeles, CA",28619
"x1467104961943457792","@rkatepuka Taiwan always welcome you ja <U+2764><U+FE0F> i hope one day can travel to Thailand ka <U+0001F97A>",,"<U+0001FA90>",242
"x997304125","Somewhere on the world #TRAVEL #KOHSAMUI #THAILAND #FRIENDS #MODEL #PHOTOGRAPHY #GOOGLE https://t.co/JI5DRnpZex","TRAVEL KOHSAMUI THAILAND FRIENDS MODEL PHOTOGRAPHY GOOGLE","Nong Khai, Thailand",8
"x56101865","No need for Covid test before boarding flight to Thailand https://t.co/YRQwBcH2bl",,"Currently ,Dhaka Bangladesh",2809
"x56101865","No need for Covid test before boarding flight to Thailand https://t.co/KH6YFnM1wQ",,"Currently ,Dhaka Bangladesh",2809
"x938879646","COVID-19 updates: Thailand and Antigua/Barbuda loosen restrictions and CDC relaxes cruise guidelines https://t.co/jzgAwVg898 #Photography #Travel #Photo #TravelDestination #Vacation #TravelTips","Photography Travel Photo TravelDestination Vacation TravelTips","",2339
"x43855487","This is a significant development since many travel experts have argued that excessive testing, and the associated cost and inconvenience, is discouraging many people from travelling

#Thailand #CovidTesting #travel 
https://t.co/HphMdfLUHo","Thailand CovidTesting travel","India",2188308
"x1199649357844246528","@sampisit ohhh okay. thanks for responding! <U+0001F601> guess will have to wait until this pandemic is over to travel back to Thailand. last I traveled I wasn't a fan back then",,"",464
"x1433500752329252867","Nice view<U+0001F60E> #rooftop 
•
•
•
•

#tourists #travel #igtraveller #travelholic #travellers #travelpic #mytravelgram #traveladdict #travelgram #traveler #picoftheday #follow4followback #thailand https://t.co/GqC7nQ6QQ8","rooftop tourists travel igtraveller travelholic travellers travelpic mytravelgram traveladdict travelgram traveler picoftheday follow4followback thailand","",130
"x704548941023416320","Travel is opening up around the globe!

- Thailand is scrapping pre-arrival Covid tests!
- UK has removed all Covid related travel restrictions!
- NZ opening borders to tourists!
- Mauritius has scrapped PCR testing before arrival!
- No more quarantine on arrival in Vietnam!",,"",287
"x1257329618689941505","Cyprus, Turkey and Thailand: Top holiday spots feeling the fallout from #UkraineRussianWar.

(and also spare a thought for the citizens of both nations stuck in #travel destinations worldwide, w/ Russians also unable to even access their money in banks!)

https://t.co/Vi1lBQQxac","UkraineRussianWar travel","New Delhi, India <U+0001F1EE><U+0001F1F3> <U+0001F30D> <U+0001F30F> <U+0001F30E>",102
"x787570863285469184","@RichardBarrow It is all very confusing and comes 1st July just maybe things will become clearer.
I am led to believe that my Thai family and I can travel throughout Thailand but on returning from neighbouring my Thai family are covered but do I need Covit insurance?
Thx",,"",121
"x787570863285469184","@RichardBarrow I know u busy but sent u loads of messages and yes it is getting very confusing.
I assume one can travel within Thailand and with the 3 jabs but what is happening if going to a neighbouring country and there seems to be a problem getting back.
Thais ok me the expat",,"",121
"x1425310896813916163","@vintxqelisa It is true that Jennie will travel to Thailand?",,"",54
"x57636874","Island Hopping Birthday in Krabi Thailand – Family Travel Vlog https://t.co/3lfgog9LpV https://t.co/EDbQy4s7BC",,"Planet Earth",97
"x1016344863997026306","@FaFah38303811 I really love it, thank you <U+0001F970> hopefully I can travel to Thailand <U+0001F51C>",,"i don't even know ",1639
"x146403616","I’ve created a new video with highlights of our recent Phuket trip.  https://t.co/zB9Zy2pagT #Thailand #Phuket #Travel","Thailand Phuket Travel","Sydney Australia",1123
"x787384250744143872","Yesterday we saw this dark bread in the store and couldn't walk by. We grabbed some cheese and had a sandwich in the hostel. Omg this was amazing. <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F9C0><U+0001F956> #travelcouple #travel #vlogger #Vlog #Sandwich #comfortfood #Thailand #khophangan https://t.co/F0B40ORMjh","travelcouple travel vlogger Vlog Sandwich comfortfood Thailand khophangan","Brooklyn, NY",41
"x1413544887866200064","@stevetweetsnow Many time some tourists choose to go to Laos or Burma just to cross the border as if you were out of Thailand already and then you come back fresh, start to count as you arrive on day one but that's evolved travel and expenses",,"",70
"x235124393","Saudi Arabia Lifts Ban on Travel to Thailand and on Thai Poultry Imports 

https://t.co/pAXNFJ9B1J",,"Bangkok, Thailand",13687
"x1062848027889520640","Thailand Travel Tips: 16 Things to Know Before Visiting the Land of ... https://t.co/SnrpH0Fii7",,"California, USA",79
"x922891638824779776","The figure of deva #canon #canoneos600d #eoscanon #600d #camera #<U+0E27><U+0E31><U+0E14><U+0E1E><U+0E23><U+0E30><U+0E28><U+0E23><U+0E35><U+0E23><U+0E31><U+0E15><U+0E19><U+0E28><U+0E32><U+0E2A><U+0E14><U+0E32><U+0E23><U+0E32><U+0E21> #traveler #travel #unseen #perfectcolor #thaipattern #thailand #photo #photography #architecture #garuda #temple #garuda #giant #grandpalace #photographer #photographythailand #travelthailand https://t.co/7Gd8bbeXYH","canon canoneos600d eoscanon 600d camera <U+0E27><U+0E31><U+0E14><U+0E1E><U+0E23><U+0E30><U+0E28><U+0E23><U+0E35><U+0E23><U+0E31><U+0E15><U+0E19><U+0E28><U+0E32><U+0E2A><U+0E14><U+0E32><U+0E23><U+0E32><U+0E21> traveler travel unseen perfectcolor thaipattern thailand photo photography architecture garuda temple garuda giant grandpalace photographer photographythailand travelthailand","<U+0E1A><U+0E32><U+0E07><U+0E1E><U+0E25><U+0E31><U+0E14>, <U+0E01><U+0E23><U+0E38><U+0E07><U+0E40><U+0E17><U+0E1E><U+0E21><U+0E2B><U+0E32><U+0E19><U+0E04><U+0E23>",50
"x922891638824779776","Stomtrooper so cute #possessive #toy #eggattack #stromtrooper #eggattackstrormtrooper #toythailand #eggattackthailand #travel #traveler #travelthailand #photography #photographythailand #photographer #canon #thailand #canonthailand #canon70d #eos70d #70d https://t.co/ussWIZFSuH","possessive toy eggattack stromtrooper eggattackstrormtrooper toythailand eggattackthailand travel traveler travelthailand photography photographythailand photographer canon thailand canonthailand canon70d eos70d 70d","<U+0E1A><U+0E32><U+0E07><U+0E1E><U+0E25><U+0E31><U+0E14>, <U+0E01><U+0E23><U+0E38><U+0E07><U+0E40><U+0E17><U+0E1E><U+0E21><U+0E2B><U+0E32><U+0E19><U+0E04><U+0E23>",50
"x1139931113009188864","Thailand scraps pre-departure PCR tests https://t.co/saCr0ChPE5 @Exec_Traveller<U+3088><U+308A>",,"JAPAN",417
"x928761886753013760","@the_moooook If I travel to Thailand, Is it okay not to exchange my BCH to THB?",,"",34
"x54574607","Embarking on 3 weeks of travel through 6 countries and I won’t need a covid test until I return to Thailand - I know this how it should be but still, nuts <U+0001F92F>",,"Bangkok, Thailand",1530
"x3010300233","@stevetweetsnow This page (not an actual embassy) has several examples for both visa and visa-waiver extensions. Search for the word ""extend"" until you find the examples that apply to you. I'd say do not overthink it, but I'm bad at that myself <U+0001F609>
https://t.co/dqjLGb2vBY",,"",165
"x19761513","#HRNews International arrivals under any of the current three entry schemes – Test &amp; Go, Sandbox, and Alternative Quarantine – will be allowed to enter Thailand without the need to show proof of a negative RT-PCR test within 72 hours of travel. https://t.co/7TIcsYZLBo","HRNews","SG HK MY PH TH ID",25305
"x1104301283660480512","Not many places outside of Africa &amp; the Caribbean/parts of South America interest me for int’l travel, but 3 other places I’ll definitely visit are Indonesia, Thailand, &amp; Japan.

Indonesia b/c of the Malagasy connection, &amp; Japan + Thailand b/c of their martial arts traditions",,"under settler colonial rule <U+0001F621>",1902
"x1409369936829423619","@patricia_s_75 @StevePriceMedia @AusTodayListnr I’m going to Bangkok Thailand next Monday and you only need 2 jabs to enter Thailand, I’ll only get the 3rd jab if required to travel otherwise 2 is enough for me",,"Sydney, New South Wales",52
"x488519273","@WorldVeganTravel, #travel, #plantbased, #foodprep, #exoticlocale, #Italy,#Tuscany, #Vietnam, #Thailand, #Rwanda, #Japan. Check out this Podomatic episode!
Vegan Visions and Viewpoints 03/20/2022 https://t.co/eHda3dz3ee","travel plantbased foodprep exoticlocale Italy Tuscany Vietnam Thailand Rwanda Japan","Murfreesboro, TN",6587
"x1222089751","I love flying Emirates Airline! They have USB cables! Praise baby Jesus! 16 hour flight to Dubai and 6 hour flight to Bangkok Thailand, final destination! This is my first time and I’m super stoked! Grateful and blessed to be able to travel and create adventure everywhere I go! https://t.co/uQm2GgDSQd",,"",6769
"x19627782","Thai Twitter, I’ve got a question about travel (now we are slowly being allowed to come and go with more ease) - is it cheaper to change money for your destination country in Thailand or when you actually get to that country? I’m talking cash here.",,"Elsewhere",1800
"x1432474456291643394","CICADA NIGHT MARKET HUA HIN
- A night market with a difference.
Live entertainment, art gallery, up market wares and variety of food stalls.

Wandering the market was a lovely way to spend a Saturday night.

#thailand #huahin #travel #travelthailand #travelblogger #livewhywait https://t.co/mcbap8qIcB","thailand huahin travel travelthailand travelblogger livewhywait","",4
"x834867797431816192","Thailand has a jungle destination for all kinds of recreational activities, but it has so much more to offer than a stay within tree canopies. Contact your Travel Guru today and check out the full story in the BHGH Travel News Blog.
https://t.co/kQs6eCaN7y https://t.co/SHuxHlgMWM",,"United States",87
"x811388655252054020","https://t.co/ZAoJ6Rg5WJ
#Travel freely in #Vietnam, #Cambodia, #Thailand and maybe even #Myanmar.","Travel Vietnam Cambodia Thailand Myanmar","Laos",809
"x18243152","What’s New In #Phuket? https://t.co/kBvDTyuhNn via @superadrianme #travel #thailand #hotels","Phuket travel thailand hotels","Singapore",5920
"x1454215460401074181","NEW RANKING STATS ONLINE .

Now its possible to view sale ranking stats on our official webpage. Take your place in NFTSTAYY planet and start earning.

#nftcommunity #opensea #officialwebsite #travel  #hotel #hostel  #singapore #thailand #china #usa #europe #dubai #polygonnetwork https://t.co/laQgGFzHc0","nftcommunity opensea officialwebsite travel hotel hostel singapore thailand china usa europe dubai polygonnetwork","Tallinn",42
"x1945473654","Phra Phutthayotfa Chulalok, also known as Rama I, born OTD in 1737, was the founder of Rattanakosin Kingdom and the first monarch of the reigning Chakri dynasty of Siam, now Thailand https://t.co/w82LWoJzD2 #travel #history","travel history","",560
"x257333803","Thailand scraps pre-departure PCR tests https://t.co/tqDRBsZMF8 via @Exec_Traveller @PhilHoffmannBiz",,"Adelaide - Australia",867
"x3976334879","my friends keep wanting to travel to places like Italy, Thailand, and Costa Rica………ummmmm *cries in DACA* https://t.co/Go64qNZKMx",,"",359
"x472214638","when you meet on a ferry in Thailand in 2010 and 12 years, 8 countries and 3 continents later, we still out here traveling the world. Love you sis <U+0001F496> #Travel #BFFs #decadelongfriendship #weareold #lookingbetterthanever https://t.co/KwWBYPPGJq","Travel BFFs decadelongfriendship weareold lookingbetterthanever","Toronto, Ontario",106
"x164971523","Thailand to scrap pre-departure PCR test from April 1: the latest easing of restrictions reduces another hurdle to visiting the tourism-reliant nation  https://t.co/06TtAiu76D",,"",15831
"x4397092817","@devoretext @Nakhthor About 15% of swedes went abroad during late feb early march 2020 on winter vacation. Italy, spain, London, New York,  Paris, Thailand most popular destinations. All hotspots a week later. Nor, Den and Fin does not have this travel density at that period. That is the difference.",,"",28
"x78942128","Look For This Hidden Gem For Braised Pork Leg (Khao Kha Moo) In Bangkok Thailand

#Food #Thailand #Travel #ETH
#KPOP #nsfwtwt #sundayvibes https://t.co/YZUdDRe9kk","Food Thailand Travel ETH KPOP nsfwtwt sundayvibes","New York, NY",97
"x48683940","Avani+ Khao Lak Resort Opens on Thailand's Stunning Phang Nga Coastline - https://t.co/XS5aZAiRP7",,"UK",4213
"x10933662","Six Senses Koh Samui, Thailand

There’s no better kickstart to the day than swimming lengths in this resort’s vast infinity pool, which overlooks the Gulf of Thailand
<U+0001F449>https://t.co/eTGRtZIrTR https://t.co/0ZtetMYebq",,"London",526094
"x1283737319783137281","@KikuArtBin Thank you! I think that India, Vietnam, Thailand and the SE Asian boys might travel there from Natlan, along Turkey and Persia or Egypt",,"",193
"x177101260","Hin Sam Wan, which means Three Whale Rock, is a 75 million-year-old rock formation jutting majestically out of the mountains in Thailand. It earned its name because from the right perspective, it looks like a family of whales [read more: https://t.co/ggHjHeYZa2] https://t.co/GfU1qtHMD9",,"Italy, North by Northwest",377101
"x1446506280","Thailand will ease some entry requirements for foreign visitors as it balances a rising number of coronavirus cases with the need to rebuild its pandemic-damaged economy, the government announced Wednesday. https://t.co/ARbD60Tm5A https://t.co/YO4TyP4ehi",,"Altamonte Springs, FL",3
"x1469004233512927235","Tample of Thailand <U+0001F929><U+0001F54D><U+0001F1F9><U+0001F1ED>.
#Temple #Thailand #travel #travel
#travelphotography #PhotoOfTheDay https://t.co/uwNQzLtrdb","Temple Thailand travel travel travelphotography PhotoOfTheDay","",4678
"x3296267004","ooughhh looking at trinkets rn the next time i travel out of state to thailand my money is going to be GONE the way im eyeing all of these goodies rn",,"bug lovers anonymous",122
"x2443136138","Thailand changing travel rules. Now they have to fix visa staying rules. Especially driving for visa runs. Charge a fee and double it every month. Or buisness, retirement and so fort visa. Give more options what about a guy with foreign wife. 
https://t.co/lqhx8SDru7",,"Calgary, Alberta",32
"x1499759079643762689","KHAO KHO | PECHTBUN | VILLAGE LIFE THAILAND
https://t.co/VWj2FzPhev",,"Pathum Wan, Bangkok",35
